time_identifier,time_period,geographic_level,country_name,country_code,SUBLEVNO,SUBJ,ASIZE,PRIOR_BAND,GRADE,COUNT,grade_concat
Academic year,201819,National,England,E92000001,121,13570,0.5,3-<4,A,3.92,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,3-<4,B,11.23,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,3-<4,C,25.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,3-<4,D,23.76,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,3-<4,E,18.8,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,3-<4,U,16.97,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,4-<5,A,5.08,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,4-<5,B,19.49,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,4-<5,C,24.75,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,4-<5,D,23.73,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,4-<5,E,18.14,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,4-<5,U,8.81,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,5-<6,A,14.59,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,5-<6,B,22.16,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,5-<6,C,29.46,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,5-<6,D,17.57,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,5-<6,E,12.16,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,5-<6,U,4.05,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,6-<7,A,26.62,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,6-<7,B,35.71,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,6-<7,C,24.68,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,6-<7,D,8.44,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,6-<7,E,2.6,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,6-<7,U,1.95,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,7-<8,A,40.74,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,7-<8,B,31.48,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,7-<8,C,18.52,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,7-<8,D,9.26,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,8-<9,A,87.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13570,0.5,8-<9,B,12.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,2-<3,B,40,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,2-<3,C,60,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,3-<4,A,1.75,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,3-<4,B,12.28,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,3-<4,C,10.53,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,3-<4,D,28.07,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,3-<4,E,28.07,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,3-<4,U,19.3,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,4-<5,A,6.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,4-<5,B,16,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,4-<5,C,32,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,4-<5,D,28,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,4-<5,E,13.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,4-<5,U,4,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,5-<6,A,3.92,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,5-<6,B,29.41,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,5-<6,C,29.41,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,5-<6,D,21.57,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,5-<6,E,15.69,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,6-<7,A,15.62,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,6-<7,B,28.12,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,6-<7,C,21.88,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,6-<7,D,18.75,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,6-<7,E,12.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,6-<7,U,3.12,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,7-<8,A,36.36,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,7-<8,B,36.36,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,7-<8,C,9.09,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,7-<8,D,18.18,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13650,0.5,8-<9,A,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,1-<2,C,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,2-<3,E,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,3-<4,C,6.25,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,3-<4,D,25,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,3-<4,E,31.25,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,3-<4,U,37.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,4-<5,A,6.06,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,4-<5,B,6.06,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,4-<5,C,24.24,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,4-<5,D,24.24,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,4-<5,E,15.15,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,4-<5,U,24.24,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,5-<6,A,8.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,5-<6,B,16.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,5-<6,C,41.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,5-<6,D,12.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,5-<6,E,12.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,5-<6,U,8.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,6-<7,A,30.77,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,6-<7,B,38.46,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,6-<7,C,15.38,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,6-<7,D,7.69,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,6-<7,U,7.69,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,7-<8,A,85.71,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,7-<8,B,14.29,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,8-<9,A,66.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13670,0.5,8-<9,B,33.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,2-<3,C,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,3-<4,A,16.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,3-<4,B,66.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,3-<4,U,16.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,4-<5,A,11.11,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,4-<5,B,11.11,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,4-<5,C,33.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,4-<5,D,11.11,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,4-<5,E,22.22,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,4-<5,U,11.11,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,5-<6,D,50,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,5-<6,E,50,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,6-<7,B,33.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,6-<7,C,66.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13680,0.5,7-<8,B,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,1-<2,C,50,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,1-<2,U,50,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,2-<3,A,3.57,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,2-<3,B,3.57,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,2-<3,C,14.29,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,2-<3,D,21.43,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,2-<3,E,25,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,2-<3,U,32.14,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,3-<4,A,0.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,3-<4,B,10,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,3-<4,C,12.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,3-<4,D,29.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,3-<4,E,28,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,3-<4,U,19.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,4-<5,A,3.08,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,4-<5,B,10.64,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,4-<5,C,24.93,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,4-<5,D,26.89,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,4-<5,E,21.85,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,4-<5,U,12.61,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,5-<6,A,9.31,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,5-<6,B,18.22,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,5-<6,C,25.1,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,5-<6,D,25.91,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,5-<6,E,17,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,5-<6,U,4.45,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,6-<7,A,19.59,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,6-<7,B,35.14,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,6-<7,C,22.3,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,6-<7,D,12.16,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,6-<7,E,5.41,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,6-<7,U,5.41,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,7-<8,A,61.04,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,7-<8,B,15.58,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,7-<8,C,18.18,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,7-<8,D,2.6,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,7-<8,E,1.3,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,7-<8,U,1.3,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,8-<9,A,88.24,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,8-<9,B,8.82,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13690,0.5,8-<9,C,2.94,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,3-<4,U,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,4-<5,C,33.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,4-<5,E,33.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,4-<5,U,33.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,5-<6,C,37.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,5-<6,D,12.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,5-<6,E,12.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,5-<6,U,37.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,6-<7,B,14.29,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,6-<7,C,57.14,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,6-<7,D,14.29,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,6-<7,E,14.29,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,7-<8,C,50,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,7-<8,D,50,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13830,0.5,8-<9,A,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,<1,D,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,2-<3,U,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,3-<4,B,0.42,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,3-<4,C,3.39,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,3-<4,D,7.2,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,3-<4,E,18.22,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,3-<4,U,70.76,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,4-<5,A,0.34,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,4-<5,B,1.02,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,4-<5,C,7.17,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,4-<5,D,12.29,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,4-<5,E,27.87,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,4-<5,U,51.31,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,5-<6,A,3.01,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,5-<6,B,8.9,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,5-<6,C,16.54,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,5-<6,D,25.56,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,5-<6,E,22.56,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,5-<6,U,23.43,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,6-<7,A,14.38,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,6-<7,B,22.32,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,6-<7,C,31.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,6-<7,D,17.6,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,6-<7,E,9.01,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,6-<7,U,5.36,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,7-<8,A,50.35,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,7-<8,B,24.65,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,7-<8,C,17.71,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,7-<8,D,3.47,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,7-<8,E,2.78,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,7-<8,U,1.04,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,8-<9,A,85.45,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,8-<9,B,11.82,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13910,0.5,8-<9,C,2.73,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,3-<4,C,4.35,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,3-<4,D,8.7,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,3-<4,E,30.43,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,3-<4,U,56.52,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,4-<5,B,2.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,4-<5,C,10,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,4-<5,D,25,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,4-<5,E,37.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,4-<5,U,25,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,5-<6,B,14.29,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,5-<6,C,14.29,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,5-<6,D,42.86,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,5-<6,E,21.43,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,5-<6,U,7.14,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,6-<7,A,11.11,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,6-<7,B,22.22,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,6-<7,C,44.44,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,6-<7,E,11.11,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,6-<7,U,11.11,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,7-<8,A,16.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,7-<8,B,66.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,7-<8,C,16.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,13920,0.5,8-<9,B,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,2-<3,D,7.69,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,2-<3,E,7.69,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,2-<3,U,84.62,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,3-<4,B,0.55,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,3-<4,C,4.42,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,3-<4,D,14.09,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,3-<4,E,27.9,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,3-<4,U,53.04,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,4-<5,A,0.25,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,4-<5,B,2.96,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,4-<5,C,10.92,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,4-<5,D,23.2,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,4-<5,E,31.16,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,4-<5,U,31.5,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,5-<6,A,1.97,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,5-<6,B,8.72,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,5-<6,C,24.77,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,5-<6,D,27.39,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,5-<6,E,21.01,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,5-<6,U,16.14,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,6-<7,A,10.02,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,6-<7,B,21.76,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,6-<7,C,33.33,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,6-<7,D,19.69,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,6-<7,E,11.05,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,6-<7,U,4.15,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,7-<8,A,29.79,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,7-<8,B,37.77,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,7-<8,C,21.54,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,7-<8,D,8.24,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,7-<8,E,1.6,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,7-<8,U,1.06,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,8-<9,A,67.9,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,8-<9,B,22.84,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,8-<9,C,5.56,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14010,0.5,8-<9,D,3.7,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,<1,U,100,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,2-<3,D,10,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,2-<3,E,30,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,2-<3,U,60,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,3-<4,C,3.11,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,3-<4,D,4,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,3-<4,E,14.67,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,3-<4,U,78.22,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,4-<5,A,0.11,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,4-<5,B,1.53,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,4-<5,C,5.81,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,4-<5,D,9.09,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,4-<5,E,21.8,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,4-<5,U,61.66,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,5-<6,A,0.72,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,5-<6,B,4.93,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,5-<6,C,11.55,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,5-<6,D,21.66,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,5-<6,E,24.43,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,5-<6,U,36.7,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,6-<7,A,8.53,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,6-<7,B,17.51,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,6-<7,C,24.51,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,6-<7,D,21.44,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,6-<7,E,16.63,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,6-<7,U,11.38,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,7-<8,A,31.91,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,7-<8,B,31.91,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,7-<8,C,17.11,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,7-<8,D,12.17,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,7-<8,E,5.26,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,7-<8,U,1.64,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,8-<9,A,71.35,U_E_D_C_B_A
Academic year,201819,National,England,E92000001,121,14410,0.5,8-<9,B,19.3,U_E_D_C_B_A
